no,seq,time_epoch,retransmission,out_of_order
11609,10141196,1716238936.436786000,,
11610,10142517,1716238936.436858000,,
11612,10143838,1716238936.437563000,,
11614,10146480,1716238936.437650000,,
11615,10147801,1716238936.437846000,,
11617,10149122,1716238936.438030000,,
11619,10151764,1716238936.438111000,,
11620,10153085,1716238936.438376000,,
11622,10154406,1716238936.439071000,,
11623,10155727,1716238936.439141000,,
11625,10157048,1716238936.439252000,,
11626,10158369,1716238936.439441000,,
11628,10159690,1716238936.439545000,,
11629,10161011,1716238936.439641000,,
11631,10162332,1716238936.441556000,,
11632,10163653,1716238936.441598000,,
11634,10164974,1716238936.441719000,,
11635,10166295,1716238936.441831000,,
11637,10167616,1716238936.441952000,,
11638,10168937,1716238936.442028000,,
11640,10170258,1716238936.442203000,,
11641,10171579,1716238936.442323000,,
11643,10172900,1716238936.442471000,,
11644,10174221,1716238936.443338000,,
11646,10175542,1716238936.443473000,,
11647,10176863,1716238936.444406000,,
11649,10178184,1716238936.444490000,,
11650,10179505,1716238936.445563000,,
11652,10180826,1716238936.445705000,,
11653,10182147,1716238936.446777000,,
11655,10183468,1716238936.446949000,,
11656,10184789,1716238936.447161000,,
11658,10187431,1716238936.447273000,,
11659,10188752,1716238936.447383000,,
11661,10190073,1716238936.447676000,,
11662,10191394,1716238936.447803000,,
11664,10192715,1716238936.447881000,,
11665,10194036,1716238936.448041000,,
11667,10195357,1716238936.448133000,,
11668,10196678,1716238936.448230000,,
11670,10197999,1716238936.449337000,,
11671,10199320,1716238936.449475000,,
11673,10200641,1716238936.449617000,,
11674,10201962,1716238936.449752000,,
11676,10203283,1716238936.449900000,,
11677,10204604,1716238936.449983000,,
11679,10205925,1716238936.450059000,,
11680,10207246,1716238936.451399000,,
11682,10208567,1716238936.451449000,,
11683,10209888,1716238936.451599000,,
11685,10211209,1716238936.451734000,,
11686,10212530,1716238936.451854000,,
11688,10213851,1716238936.451906000,,
11689,10215172,1716238936.452001000,,
11691,10216493,1716238936.452128000,,
11692,10217814,1716238936.452224000,,
11694,10219135,1716238936.452319000,,
11695,10220456,1716238936.454006000,,
11697,10223098,1716238936.454918000,,
11698,10224419,1716238936.454988000,,
11700,10225740,1716238936.456081000,,
11701,10227061,1716238936.456198000,,
11703,10228382,1716238936.456323000,,
11704,10229703,1716238936.457101000,,
11706,10231024,1716238936.457250000,,
11707,10232345,1716238936.457347000,,
11709,10233666,1716238936.457457000,,
11710,10234987,1716238936.458301000,,
11712,10236308,1716238936.458469000,,
11713,10237629,1716238936.458583000,,
11715,10238950,1716238936.458693000,,
11716,10240271,1716238936.458873000,,
11718,10241592,1716238936.458924000,,
11719,10242913,1716238936.459225000,,
11720,10244234,1716238936.459225000,,
11722,10245555,1716238936.459324000,,
11724,10246876,1716238936.459412000,,
11725,10248197,1716238936.459507000,,
11727,10249518,1716238936.459664000,,
11728,10250839,1716238936.459755000,,
11730,10252160,1716238936.460472000,,
11731,10253481,1716238936.460563000,,
11733,10254802,1716238936.462182000,,
11734,10256123,1716238936.462205000,,
11736,10257444,1716238936.462299000,,
11737,10258765,1716238936.462397000,,
11739,10260086,1716238936.462525000,,
11740,10261407,1716238936.462698000,,
11742,10262728,1716238936.462853000,,
11743,10264049,1716238936.462948000,,
11745,10265370,1716238936.463853000,,
11746,10266691,1716238936.463977000,,
11748,10268012,1716238936.464067000,,
11749,10269333,1716238936.464183000,,
11751,10270654,1716238936.464844000,,
11752,10271975,1716238936.464862000,,
11754,10273296,1716238936.466126000,,
11755,10274617,1716238936.466156000,,
11757,10275938,1716238936.466256000,,
11758,10277259,1716238936.466389000,,
11760,10278580,1716238936.466962000,,
11761,10279901,1716238936.467053000,,
11763,10281222,1716238936.467150000,,
11764,10282543,1716238936.468752000,,
11766,10285185,1716238936.468949000,,
11768,10287827,1716238936.469154000,,
11769,10289148,1716238936.469278000,,
11771,10290469,1716238936.469382000,,
11772,10291790,1716238936.469492000,,
11774,10293111,1716238936.469568000,,
11775,10294432,1716238936.469640000,,
11777,10295753,1716238936.469845000,,
11778,10297074,1716238936.469969000,,
11780,10298395,1716238936.470067000,,
11781,10299716,1716238936.470305000,,
11783,10302358,1716238936.471180000,,
11784,10303679,1716238936.471311000,,
11786,10305000,1716238936.472812000,,
11788,10307642,1716238936.472900000,,
11789,10308963,1716238936.473043000,,
11791,10310284,1716238936.473151000,,
11792,10311605,1716238936.473256000,,
11794,10312926,1716238936.473413000,,
11795,10314247,1716238936.473510000,,
11797,10315568,1716238936.473664000,,
11798,10316889,1716238936.473802000,,
11800,10318210,1716238936.474594000,,
11801,10319531,1716238936.474648000,,
11803,10320852,1716238936.476668000,,
11805,10323494,1716238936.476752000,,
11806,10324815,1716238936.476908000,,
11808,10326136,1716238936.477034000,,
11809,10327457,1716238936.477131000,,
11811,10328778,1716238936.477524000,,
11812,10330099,1716238936.477624000,,
11814,10331420,1716238936.479105000,,
11815,10332741,1716238936.479173000,,
11817,10334062,1716238936.479230000,,
11818,10335383,1716238936.479357000,,
11820,10336704,1716238936.479416000,,
11821,10338025,1716238936.479561000,,
11823,10339346,1716238936.479626000,,
11824,10340667,1716238936.479714000,,
11826,10341988,1716238936.479885000,,
11827,10343309,1716238936.480262000,,
11829,10344630,1716238936.480341000,,
11830,10345951,1716238936.480474000,,
11832,10347272,1716238936.480599000,,
11833,10348593,1716238936.480724000,,
11835,10349914,1716238936.480893000,,
11836,10351235,1716238936.480968000,,
11838,10352556,1716238936.481060000,,
11839,10353877,1716238936.482090000,,
11841,10355198,1716238936.483952000,,
11843,10359161,1716238936.484134000,,
11844,10360482,1716238936.484168000,,
11846,10361803,1716238936.484283000,,
11847,10363124,1716238936.484506000,,
11849,10364445,1716238936.484650000,,
11850,10365766,1716238936.484659000,,
11852,10367087,1716238936.484746000,,
11853,10368408,1716238936.484935000,,
11855,10369729,1716238936.486253000,,
11856,10371050,1716238936.487625000,,
11858,10372371,1716238936.487652000,,
11859,10373692,1716238936.487733000,,
11861,10375013,1716238936.487835000,,
11862,10376334,1716238936.488007000,,
11864,10377655,1716238936.488033000,,
11865,10378976,1716238936.488131000,,
11867,10380297,1716238936.488961000,,
11868,10381618,1716238936.489101000,,
11870,10382939,1716238936.489335000,,
11871,10384260,1716238936.489347000,,
11873,10385581,1716238936.489497000,,
11874,10386902,1716238936.489593000,,
11876,10388223,1716238936.489690000,,
11877,10389544,1716238936.489857000,,
11879,10390865,1716238936.490001000,,
11880,10392186,1716238936.490132000,,
11882,10393507,1716238936.490181000,,
11883,10394828,1716238936.490454000,,
11885,10396149,1716238936.490531000,,
11886,10397470,1716238936.490541000,,
11888,10398791,1716238936.491529000,,
11889,10400112,1716238936.491559000,,
11891,10401433,1716238936.491669000,,
11892,10402754,1716238936.492587000,,
11894,10404075,1716238936.492689000,,
11895,10405396,1716238936.492917000,,
11897,10406717,1716238936.493033000,,
11898,10408038,1716238936.494068000,,
11900,10409359,1716238936.494260000,,
11901,10410680,1716238936.494366000,,
11903,10412001,1716238936.495654000,,
11905,10414643,1716238936.495822000,,
11906,10415964,1716238936.495891000,,
11908,10417285,1716238936.496313000,,
11909,10418606,1716238936.496467000,,
11911,10419927,1716238936.497903000,,
11913,10423890,1716238936.498025000,,
11914,10425211,1716238936.498172000,,
11916,10426532,1716238936.498278000,,
11917,10427853,1716238936.498418000,,
11919,10430495,1716238936.500064000,,
11920,10431816,1716238936.500135000,,
11922,10433137,1716238936.500261000,,
11923,10434458,1716238936.500372000,,
11925,10435779,1716238936.500464000,,
11926,10437100,1716238936.500575000,,
11928,10438421,1716238936.500690000,,
11929,10439742,1716238936.500825000,,
11931,10441063,1716238936.500948000,,
11932,10442384,1716238936.501080000,,
11934,10443705,1716238936.501203000,,
11935,10445026,1716238936.501335000,,
11937,10446347,1716238936.501433000,,
11938,10447668,1716238936.501565000,,
11940,10448989,1716238936.501697000,,
11941,10450310,1716238936.501826000,,
11943,10451631,1716238936.501942000,,
11944,10452952,1716238936.501942000,,
11946,10454273,1716238936.502196000,,
11947,10455594,1716238936.502320000,,
11949,10456915,1716238936.503466000,,
11950,10458236,1716238936.503626000,,
11952,10459557,1716238936.503741000,,
11953,10460878,1716238936.503853000,,
11955,10462199,1716238936.503969000,,
11956,10463520,1716238936.505556000,,
11958,10464841,1716238936.505688000,,
11959,10466162,1716238936.505787000,,
11961,10467483,1716238936.505920000,,
11962,10468804,1716238936.505968000,,
11964,10470125,1716238936.506165000,,
11965,10471446,1716238936.506920000,,
11967,10472767,1716238936.507867000,,
11968,10474088,1716238936.507983000,,
11970,10475409,1716238936.508042000,,
11971,10476730,1716238936.508230000,,
11973,10478051,1716238936.508352000,,
11974,10479372,1716238936.508423000,,
11976,10480693,1716238936.508498000,,
11977,10482014,1716238936.508893000,,
11979,10483335,1716238936.509072000,,
11980,10484656,1716238936.510777000,,
11981,10488619,1716238936.510862000,,
11983,10489940,1716238936.511038000,,
11985,10491261,1716238936.511111000,,
11986,10492582,1716238936.511698000,,
11988,10493903,1716238936.511754000,,
11989,10495224,1716238936.511901000,,
11991,10496545,1716238936.511989000,,
11992,10497866,1716238936.512076000,,
11994,10499187,1716238936.512214000,,
11995,10500508,1716238936.512327000,,
11997,10501829,1716238936.512466000,,
11998,10503150,1716238936.512552000,,
12000,10504471,1716238936.512700000,,
12001,10505792,1716238936.512913000,,
12003,10507113,1716238936.513021000,,
12004,10508434,1716238936.513038000,,
12006,10509755,1716238936.513899000,,
12007,10511076,1716238936.514018000,,
12009,10512397,1716238936.514111000,,
12010,10513718,1716238936.514210000,,
12012,10515039,1716238936.514862000,,
12013,10516360,1716238936.515000000,,
12015,10517681,1716238936.515770000,,
12016,10519002,1716238936.515870000,,
12018,10520323,1716238936.515969000,,
12019,10521644,1716238936.516021000,,
12021,10522965,1716238936.517558000,,
12022,10525607,1716238936.517625000,,
12024,10526928,1716238936.518289000,,
12025,10528249,1716238936.518396000,,
12027,10529570,1716238936.518531000,,
12028,10530891,1716238936.518663000,,
12030,10532212,1716238936.518748000,,
12031,10533533,1716238936.518873000,,
12033,10534854,1716238936.519105000,,
12034,10536175,1716238936.520365000,,
12036,10538817,1716238936.520497000,,
12037,10540138,1716238936.522372000,,
12039,10542780,1716238936.522505000,,
12040,10544101,1716238936.522565000,,
12042,10545422,1716238936.522733000,,
12043,10546743,1716238936.522809000,,
12045,10548064,1716238936.522980000,,
12046,10549385,1716238936.523067000,,
12048,10550706,1716238936.523183000,,
12049,10552027,1716238936.523344000,,
12051,10553348,1716238936.523479000,,
12052,10554669,1716238936.523564000,,
12054,10555990,1716238936.523671000,,
12055,10558632,1716238936.523792000,,
12057,10559953,1716238936.523975000,,
12059,10561274,1716238936.524058000,,
12061,10562595,1716238936.524148000,,
12063,10563916,1716238936.524166000,,
12065,10565237,1716238936.524300000,,
12067,10566558,1716238936.525053000,,
12069,10569200,1716238936.525212000,,
12071,10570521,1716238936.525351000,,
12073,10571842,1716238936.526828000,,
12075,10574484,1716238936.526931000,,
12077,10575805,1716238936.527159000,,
12079,10577126,1716238936.527267000,,
12081,10578447,1716238936.527466000,,
12083,10581089,1716238936.528081000,,
12085,10582410,1716238936.528187000,,
12087,10583731,1716238936.528316000,,
12089,10585052,1716238936.528487000,,
12091,10586373,1716238936.528611000,,
12093,10587694,1716238936.528689000,,
12095,10589015,1716238936.529362000,,
12097,10590336,1716238936.530054000,,
12099,10591657,1716238936.530110000,,
12101,10592978,1716238936.531553000,,
12103,10595620,1716238936.531610000,,
12105,10596941,1716238936.533147000,,
12107,10598262,1716238936.533256000,,
12108,10599583,1716238936.533256000,,
12111,10600904,1716238936.533430000,,
12113,10602225,1716238936.533531000,,
12115,10603546,1716238936.533625000,,
12117,10604867,1716238936.533714000,,
12119,10606188,1716238936.533829000,,
12121,10607509,1716238936.533963000,,
12123,10608830,1716238936.534070000,,
12125,10610151,1716238936.534152000,,
12127,10611472,1716238936.534281000,,
12129,10612793,1716238936.534413000,,
12131,10614114,1716238936.534518000,,
12133,10557311,1716238936.534638000,1,
12135,10615435,1716238936.537762000,,
12137,10618077,1716238936.538800000,,
12139,10620719,1716238936.538891000,,
12140,10622040,1716238936.539910000,,
12142,10623361,1716238936.539982000,,
12143,10624682,1716238936.540911000,,
12145,10626003,1716238936.541028000,,
12146,10627324,1716238936.544502000,,
12148,10628645,1716238936.544616000,,
12149,10629966,1716238936.544692000,,
12151,10631287,1716238936.544806000,,
12152,10632608,1716238936.544887000,,
12154,10633929,1716238936.545108000,,
12155,10635250,1716238936.545186000,,
12157,10636571,1716238936.545506000,,
12158,10637892,1716238936.545758000,,
12160,10639213,1716238936.545808000,,
12161,10640534,1716238936.545829000,,
12163,10641855,1716238936.546019000,,
12164,10643176,1716238936.546133000,,
12166,10644497,1716238936.546245000,,
12167,10645818,1716238936.546437000,,
12169,10647139,1716238936.546528000,,
12170,10648460,1716238936.546674000,,
12172,10649781,1716238936.547863000,,
12173,10651102,1716238936.547971000,,
12175,10652423,1716238936.548126000,,
12176,10653744,1716238936.548291000,,
12178,10655065,1716238936.548842000,,
12179,10656386,1716238936.548979000,,
12181,10657707,1716238936.549103000,,
12182,10659028,1716238936.549182000,,
12184,10660349,1716238936.550726000,,
12185,10662991,1716238936.550726000,,
12187,10664312,1716238936.550861000,,
12188,10665633,1716238936.553775000,,
12190,10666954,1716238936.554297000,,
12191,10668275,1716238936.554416000,,
12193,10669596,1716238936.554538000,,
12194,10670917,1716238936.554622000,,
12196,10672238,1716238936.554787000,,
12197,10673559,1716238936.554920000,,
12199,10674880,1716238936.555021000,,
12200,10676201,1716238936.555142000,,
12202,10677522,1716238936.556207000,,
12203,10678843,1716238936.556298000,,
12205,10680164,1716238936.556466000,,
12206,10681485,1716238936.556535000,,
12208,10682806,1716238936.556784000,,
12209,10684127,1716238936.556885000,,
12211,10685448,1716238936.556973000,,
12212,10686769,1716238936.557079000,,
12214,10688090,1716238936.557171000,,
12215,10689411,1716238936.557281000,,
12217,10690732,1716238936.558658000,,
12219,10693374,1716238936.558796000,,
12220,10694695,1716238936.558891000,,
12222,10696016,1716238936.558996000,,
12223,10697337,1716238936.559146000,,
12225,10698658,1716238936.559314000,,
12226,10699979,1716238936.560357000,,
12228,10701300,1716238936.560581000,,
12229,10702621,1716238936.560618000,,
12231,10703942,1716238936.560771000,,
12232,10705263,1716238936.562823000,,
12234,10707905,1716238936.564445000,,
12236,10710547,1716238936.564648000,,
12238,10713189,1716238936.565577000,,
12239,10714510,1716238936.565598000,,
12241,10715831,1716238936.565820000,,
12242,10717152,1716238936.565859000,,
12244,10718473,1716238936.569569000,,
12245,10721115,1716238936.569637000,,
12247,10722436,1716238936.569788000,,
12248,10723757,1716238936.569860000,,
12250,10725078,1716238936.570013000,,
12251,10726399,1716238936.570576000,,
12253,10727720,1716238936.570828000,,
12254,10729041,1716238936.570933000,,
12256,10730362,1716238936.571002000,,
12257,10731683,1716238936.571169000,,
12259,10733004,1716238936.571257000,,
12260,10734325,1716238936.571343000,,
12262,10735646,1716238936.571475000,,
12263,10736967,1716238936.571518000,,
12265,10738288,1716238936.571780000,,
12266,10739609,1716238936.571873000,,
12268,10740930,1716238936.571963000,,
12269,10742251,1716238936.572118000,,
12271,10743572,1716238936.572188000,,
12272,10744893,1716238936.573174000,,
